start_time,end_time,playlist_title,playlist_id,video_title,video_id,chapter_title,chapter_id,content,clip_link,questions
7448.0,8230.0,Doors,PL34cQkzKfXWZmwLKoU375GqFWuDzVVYhc,How To Trim Doors Windows and Baseboards | A to Z,dyDJjPWbRHU,How To Trim Doors Windows and Baseboards | A to Z: Ikea Kitchen Gable Ends/Baseboards,4d2aade1-f944-cb3a-fdb8-fa24566525a9,And get rid of my lines there we go okay. So the gable ends you got to go to the store. And get some hardware these little inside corners are all you need little l brackets. Now i like to always have my stickers on the inside. So if you see your sticker you know you're on the inside. Now you don't really need four of these bad boys do you traditionally these panels are designed for being installed past the hardware. And the rail to the wall surface. So they're actually wider than you need for an island situation. So you want to keep that in mind you want to have this extending past the edge of the cabinet the same depth as your doors. And your drawer faces which i have right here. So i'm going to put my panel flush with the front of the cabinet. And you can see there's my door right this i don't want sticking past that. So i'm actually going to go to 24. And a half. So 24. And a quarter inches for these panels okay. So okay. So i wrote down the width on the piece of tape for later once the guy for the countertop measuring has come. And gone i'm going to take this apart cut down my width of my panel. And the height of my panel in in this case it is 1-5 8. For the purpose of measuring i'm going to install it here. But when i actually put it together later i'm going to install it like this because i'm gonna buy a 24 inch door to go on the front of this on the front of that panel as a decorative feature okay to make it look like a fake door that way it'll line up a lot by nicer. But for the purpose of measuring a counter. So that we don't confuse anybody [applause] we're going to just attach this. So we get our outside measurements for the whole counter. And they don't mess that up. Now the way we're going to do this is just take some l brackets. And tape we're going to tape these in place nice. And flush. And run our screws all through the tape [music] all right that's why that is important i'm using socket screws they're just really tiny they're 3 8 not designed really for the wood. But if you push hard enough you'll make good contact. And you don't come when it comes to the other side which is the most important part of this remember the other side of this panel is visible when it's all finished. So you don't want to take a chance of screwing that up all right. Now this panel goes to here. And this panel goes here i'm just going to use a little bit of tape to hold this outside corner together done. And start screwing. Now this seems like an awful lot of work to go through to kind of arbitrarily attach this for. Now but i know these cabinet guys [music]. And they hate taking measurements until everything is in place the truth is they'd rather all the appliances are installed as well. But i don't care because every one of these guys does the same thing they come out here they'll do their measuring. And then they're going to make me sign off on it. And they're going to make me take responsibility for any of the mistakes that are made based on measurements. So if i'm going to take responsibility for it i would rather just say add the other 51-5 baits that i've got measured on my wall. And i don't have to go through these nuts. But [music] for the purpose of the demonstration today i'm going to show you what you're going to expect from a cabinet guy who isn't going to be very nice. And play ball with you like that because. Then most likely not going to be very friendly about you having this in the wrong place. So here we go. Now i can establish my outside corner for the end of my island. So here we are i'm putting this in position. And i'll tell you why a lot of these countertop guys are bringing in a laser level system. And they want to have a position for the laser clips they'll put a clip here put a clip there. And so on. And then they'll turn on the machine it automatically detects the location of all those clips. And does all the measurements. And puts it in the diagram in their computer that's why if you don't have the outside edges established the computer's got nothing to work with. So i got to use this. And i've got to put a 5 8 something or other over there off the edge. And what i'll probably end up doing is grabbing a piece of plywood. And i'll just screw it to the outside of this cabinet for. Now that'll solve that problem. And then they're gonna the computer will automatically add the overhang. So that'll take care of it. So now i'm established actually i'm ready to go because i've got 24 inches plus 24 inches plus this gable which is actually going to sit in between the middle this recom this actually establishes the outside dimension of my island. And if i'm right all of this i'm at 102. And a half right. Now and if i add the other 5 8 103. And an eighth that's about as close as i'm going to get today. Now when they are measuring your countertop they're going to throw an extra inch on each side. So you have a little bit of variance a little bit of wiggle room the important thing is here. Now that this is established we have one last chance to make sure that we're happy with the location in the room not just the depth here off of these off the back wall. But also other features like when you're walking around the outside of the island. So one of my favorite design elements about the ikea kitchen is that they always have these gables right. So we have a take a look at the drawer cabinet you can see you see that's the end of the box. But then these gable elements come out. And they extend past the box to encapsulate all your doors. And drawers. Now they come 26 by 36. So the 24 inch cabinet is usually when you put this on up against a wall you're finding they give it a little extra room. So that you can scribe them into place they're also amazing in an island because it can encapsulate both sides this is why they're 26 inches i'll just demonstrate this before we cut the height in this scenario i can go full extension over here for that side. And then over here i can put a back panel on. And i have enough depth left over to add a back panel. And decorative doors. So if i wanted to do a replication of all doors across the back of this to look like cabinets. Then you can do that. And you would be perfectly fine to do that what we're doing is actually we're going to be doing a build out in a custom made back side of the island. So we're going to leave the full extension on it. But i've got to measure. And cut for the height. Now the way you do that is you don't want to cut the gable at the countertop that's a mistake okay that'll be very noticeable. And very ugly. So find a surface where you can lay it down always sticker side up that means this is the inside of the cabinet okay. And generally you want to do something like mark the top. So you can keep your reference okay just take your measuring tape because especially in an old house like this nothing's ever level go 34 34. And an eighth. And you measure from the top down use a straight line connect the dots. And then we'll run it out to the saw one thing to pay attention to when you're opening up your boxes it says don't use a knife it means down the side here because this is the finished panel there's not a lot of mercy there right. But there's a little box right here always save the box because this is custom sized screws for attaching the panel to the cabinets if you go to the hardware store. And you buy cabinet screws you're going to find them are going to come at one. And a quarter inch long. Now you're ready for this this screw is one. And an eighth all right. And the difference is this i'll just take this random panel here if you were to measure. And put this screw up here let's say we're screwing from inside the cabinet i got lots of room there right that looks great if that screw was a little bit further that's like the standard in a box is one. And a quarter you only have an eighth of an inch material left. And because this is like a high density fiber board okay what happens when you drive that screw in at one. And a quarter you get little raised dents in the panel. So you don't want to have that ugly look. So make sure you set aside these screws because they are a life saver. Now these screws are amazing you can use the pre-drilled holes if you like doesn't really matter. But i'm old school. And you just drive it until the drill says otherwise there we go beautiful. So the last thing i'm going to show you about the ikea system is of course the baseboard. Now if you remember i told you at the beginning of the video save these little weird shape looking things. And here's why the way this all installs once we get rid of the packaging this stuff here is like for model airplanes break it off. And you can stick it on the end if you have an exposed end. But since we're using all these end panels we don't have need of that there we go this system is simple you put these in you can rotate them. And lock them in position. And they lock on the legs right nice. And easy all you have to do is cut the length. And then the height. Now there's two sides to this one end has a little rubber gasket here. And it's designed to keep water from getting under the counter when you wash your floors. And the other side is designed for easy cutting. So you can cut the height remember the legs for these counters are adjustable. So you might have a situation like i do in my old house where you have to scribe a little bit the detail on this. But that's no big deal. Now for the purpose of our education today i went ahead. And i prepped this one up for us okay. And i'll show you how easy it is to snap these things in place just get down into position here. So remember when we put the feet together we have these adjustable discs that slide up. And down. And we're going to put these down. Now near the bottom. And what that does is it sets a depth the same as the ring okay that sets. So this will end up square when you push it all together there we go. Now we got to get that in there. And all we do is slide it in place there we go. And snap it on baseboards. Now the the feature here that we're going to talk about just for a couple minutes give you an idea unfortunately we weren't able to film on the day that this one in this is life right huge renovation project going on here what it is is a barn board it's bought from a design store comes in two different widths okay what they've done is they've taken these old boards. And they've sliced them right down the middle. So they're only half an inch thick. And then all you have to do to install this stuff is really a few stages one you want to paint the surface behind it it comes with imperfections. And knot holes. And little angles. And chips missing. And if you paint a nice dark brown or a dark gray or something like that. Then when you install this board. And you look at the wall you aren't going to see the wall board behind it or whatever surface it is like on this particular part i've got grey cabinet on one side from ikea. And the other side is an osb panel. And i didn't want two different knot holes showing that there's a different back on each side it looks stupid. So we paint it. And then when we let the paint dry the way we install this use a laser level set up your line okay install your first row using a 23 gauge nailer not an 18 gauge nailer it's called a pin nailer. And the holes in the surface of this wood are. So small you can't even find them if you look for them the reason for that is this we're using pl premium adhesive strips setting the wood into the glue. And then just throwing a couple of pins on to hold it in place until it dries that's it. And this is just solid as a rock it's not going to go anywhere it looks great. And it's an awesome way to add texture. And color. And design to a relatively simple room like this kitchen,https://youtu.be/dyDJjPWbRHU?t=7448,"['What type of hardware do you need for the inside corners of your panel?', 'Why are you using socket screws in your project?', 'How do you determine the outside dimensions of your island?', 'What is the purpose of the laser level system used by countertop guys?', 'How do you attach a barn board to a wall with imperfections?']"
8230.0,8243.0,Doors,PL34cQkzKfXWZmwLKoU375GqFWuDzVVYhc,How To Trim Doors Windows and Baseboards | A to Z,dyDJjPWbRHU,How To Trim Doors Windows and Baseboards | A to Z: Outro,0a4ff342-be42-966c-ef50-369ef8f77d3d,Texture. And color. And design to a relatively simple room like this kitchen well hopefully this video was long enough that you might have learned something new. And if you did that's awesome hit the like button don't forget to check out our playlist of all of our a to z videos you can learn all the other trades that we teach on this channel we'll see you then,https://youtu.be/dyDJjPWbRHU?t=8230,"['What are the three main elements discussed in the video?', 'How does the design of a kitchen relate to its overall appearance?', 'Can a simple room like a kitchen still be aesthetically pleasing?', 'What is the purpose of an ""A to Z"" playlist on the channel?', ""How can learning about different trades improve one's understanding of home decor?""]"
0.0,9.0,Plumbing,PL34cQkzKfXWZ06_3PaDAJsb0FnlzN4JYd,How to Turn off the Main Water Supply Line to your House,dTfchbSUUfU,How to Turn off the Main Water Supply Line to your House: <Untitled Chapter 1>,76febd79-cc8a-e390-b4fe-0be1576581b1,[music]. So before we tackle this project one thing we have to do rule number one if you're touching any plumbing or plumbing,https://youtu.be/dTfchbSUUfU?t=0,"['What does ""rule number one"" refer to in the context of the project?', 'What type of activity is being discussed that requires a ""rule number one""?', 'What is the significance of ""plumbing"" in this context?', 'What does ""touching any plumbing"" imply about the project?', 'Why is it necessary to follow a ""rule number one"" before starting the project?']"
9.0,50.0,Plumbing,PL34cQkzKfXWZ06_3PaDAJsb0FnlzN4JYd,How to Turn off the Main Water Supply Line to your House,dTfchbSUUfU,How to Turn off the Main Water Supply Line to your House: turn off the water supply to the house,341874c2-4bd0-38c0-76c1-911348168549,Thing we have to do rule number one if you're touching any plumbing or plumbing fixture turn off the water supply to the house you might think i've got a shut off valve i'm safe. But i've been in situations where we just move something. And a water supply line in the wall burst under pressure because it wasn't installed properly never take a chance with your water supply. So in every home that i've been in except for one which is very unique the water set valve is on the front wall of the house. And it's right next to the sewer. And all those pipes that are heading towards the street. So when you go down to the basement a lot of times they're in a really awkward tricky spot not a big surprise. So we just reach in grab the valve crank it clockwise. So you turn it off after that we go. And open a tap,https://youtu.be/dTfchbSUUfU?t=9,"['What is the first step if you are touching any plumbing or plumbing fixture?', 'Why is it important to turn off the water supply?', 'Where is the shut-off valve typically located in most homes?', 'What can happen if a water supply line bursts under pressure?', 'How do you locate and access the shut-off valve?']"
50.0,60.0,Plumbing,PL34cQkzKfXWZ06_3PaDAJsb0FnlzN4JYd,How to Turn off the Main Water Supply Line to your House,dTfchbSUUfU,How to Turn off the Main Water Supply Line to your House: open a tap drain the water out of the lines,768bb0cd-d9e0-4d5e-0a47-c1958ba81275,Valve crank it clockwise. So you turn it off after that we go. And open a tap drain the water out of the lines. And then we're always safe to do any plumbing without any risk of causing serious damage to the home. So rule number one. Now that we have the water off,https://youtu.be/dTfchbSUUfU?t=50,"['What is the first step in plumbing work?', 'Why is it necessary to turn the valve clockwise?', 'What should be done after draining the water from the lines?', 'Can plumbing work be performed without following this safety rule?', 'What happens if this safety rule is not followed?']"
60.0,68.0,Plumbing,PL34cQkzKfXWZ06_3PaDAJsb0FnlzN4JYd,How to Turn off the Main Water Supply Line to your House,dTfchbSUUfU,How to Turn off the Main Water Supply Line to your House: drain all the lines in the house,ac5f8f49-28e7-ba8d-9ce1-626307d9eda3,Number one. Now that we have the water off we have to drain all the lines in the house to drop that water level in the pipes the water supply below the area where we're going to have surprises so,https://youtu.be/dTfchbSUUfU?t=60,"['What does draining all the lines in the house mean?', 'Why do you need to drop the water level in the pipes?', 'Where is the water supply located in relation to the work area?', 'What kind of ""surprises"" are being referred to?', 'How will draining the lines affect the water level below the work area?']"
68.0,89.0,Plumbing,PL34cQkzKfXWZ06_3PaDAJsb0FnlzN4JYd,How to Turn off the Main Water Supply Line to your House,dTfchbSUUfU,How to Turn off the Main Water Supply Line to your House: open up the kitchen faucet hot and cold,6af21f7a-dc52-2d4a-8175-2e4ddb9c6550,Pipes the water supply below the area where we're going to have surprises. So on the way up here we open up the kitchen faucet hot. And cold. And now we're just going to open up these lines you see none of the water's coming out the air is rushing in the water's all empting out of the line. So now we're good to go [music],https://youtu.be/dTfchbSUUfU?t=68,"['What type of pipes are used for the water supply?', 'Why do the faucets need to be opened hot and cold before proceeding?', 'What happens when the lines are open but no water is coming out?', 'How does the air rushing into the line affect the water supply?', 'What is the purpose of opening up the kitchen faucet lines?']"
0.0,4.0,Plumbing,PL34cQkzKfXWZ06_3PaDAJsb0FnlzN4JYd,How to Uninstall and Remove a Roman Tub,RIRVRhmc1I8,How to Uninstall and Remove a Roman Tub: <Untitled Chapter 1>,e3dae76b-cf2a-c0fc-e591-0e78c2b3fea4,So i'm going to demonstrate how to,https://youtu.be/RIRVRhmc1I8?t=0,"['What are some common use cases for this technique?', 'How does it handle edge cases?', 'Can you provide an example implementation?', 'What are the benefits of using this approach?', 'Are there any potential drawbacks or limitations?']"
4.0,188.0,Plumbing,PL34cQkzKfXWZ06_3PaDAJsb0FnlzN4JYd,How to Uninstall and Remove a Roman Tub,RIRVRhmc1I8,How to Uninstall and Remove a Roman Tub: remove a drop-in tub,951659d9-08b8-934c-85b3-841af88e9550,So i'm going to demonstrate how to remove a dropin tub  this particular model does not have jets. So there's no access panel. So you have no ability no shut off vals speaking of shut off vals did you turn off the water to the house yet no not yet rule number one matt when touch in the bathroom turn off the water drain the lines this is the third story we have an accident. Now we got a lot more work to do here than we planned on all right look get that taking care of sounds good okay. So you can see here come on in. And have a good look at this max these tubs are installed in new homes what they do is they create a wooden bench they cut out. And then they drop the tub in. And then they tile. Now on occasion they'll get tile. And they'll prop the tub up. And they'll put the tile underneath. But that doesn't happen too darn often usually the standard procedure is to cut the tile around gro it. And then silicone. So this tub is basically the last it's like set in. And you can remove it without even touching the tile which is a huge advantage cuz with the tub gone demolishing the rest of this stone. And framework is really easy with the tub here you've got to smash every tile pull every screw you can't get a saw all in properly. So this is how you would take this out. And then you can actually take this down to habitat for humanity when you're done. So before we take off the tub what you need to understand is is basically when we're doing demolition we're under uninstalling that which was installed. So your your roman tub faucet system comes in two parts there's the rough in. And then there's the trim. So once you remove the trim from the tub you disconnect the waist. And overflow. Now you can just lift the tub right out there's nothing else holding this down. But gravity. So there's usually a little hole [music] here let's just double check yep the water's off good boy do that take off the handle this is threaded [music] on okay. And then that one is silic coned into place that's just lovely this ring here has got an oval shape to it. And it's just turned to lock everything in place. So what we need to do basically is just take our hand hammer turn that ring it's kind of like that old toy we had as kids you know you had to match up the shapes in the puzzle. And then it'll just lift right off. Now the part that you see here is actually mounted underneath the tub. And it's not going anywhere. So we repeat this process. And then we can just lift the tub out. Now the spo itself has a little access panel here. And we will find the right one sooner or,https://youtu.be/RIRVRhmc1I8?t=4,"['What is the first step when removing a drop-in tub?', 'Why is it important to turn off the water supply before starting the removal process?', 'How do you typically remove a drop-in tub from a floor?', 'What are the two main parts of a Roman tub faucet system?', 'What tool is used to unlock and lift the tub out of place?']"
188.0,340.0,Plumbing,PL34cQkzKfXWZ06_3PaDAJsb0FnlzN4JYd,How to Uninstall and Remove a Roman Tub,RIRVRhmc1I8,How to Uninstall and Remove a Roman Tub: undo the set screw,eddd1d21-d174-4241-cd6f-cb493ee36762,Later undo the set screw. And a little bit of water never hurt anybody this one has this little ren here you just slide that out slide that off that's it for that one of course we going to take this one off as well same system here [music] you can see how this is independent. Now of the tub okay tub is free to lift out as soon as we remove the drain. And the way overflow i left my drain remover tool at the other bathroom i'm working on. So what we're going to do is i'm going to demonstrate a little trick that you can use if you don't want to buy the remover tool throw your hammer in there this is just threaded on once you get it started. Now the overflow is disconnected of course this is a push drain you just got a good grip grab that. So this little guy here is just a pain it's plastic we'll just be done with that put them in the hole. And we're going to be turning [music] counterclockwise. And once you get it going [music] any silicone that a plumber may or may not have used will be rendered ineffective. And you can just use that counter torque action. And unthread it little bumps. And bruises. And scrapes are part of the game there we go. Now we're ready to rip this out of here. So before we can remove the tub it's a pretty deep it's a two-man silver tub. So what we're going to do is we're going to just remove this door usually like to leave the doors on because they're great for dust control. But in this case that extra inch. And a quar is going to be necessary just punch a hole to the,https://youtu.be/RIRVRhmc1I8?t=188,"['What type of tool can be used as an alternative to a drain remover tool?', 'How do you disconnect a push drain?', 'What happens when silicone sealants are used with counter torque action?', 'Why is it necessary to remove the door from the tub?', 'What is typically punched into the wall to access the tub?']"
340.0,465.0,Plumbing,PL34cQkzKfXWZ06_3PaDAJsb0FnlzN4JYd,How to Uninstall and Remove a Roman Tub,RIRVRhmc1I8,How to Uninstall and Remove a Roman Tub: punch a hole to the bottom,2b7d865b-775a-7291-b012-f6802f4e43ba,Case that extra inch. And a quar is going to be necessary just punch a hole to the bottom. And that's it it's that easy yeah matt here we go we'll just set that outside we don't want to throw this out yet we want to put it back on. So quick tip whenever you take a door off take the hinge pin put put it back this way you know where to find them when you go to put the door bag on you'll always lose them if you put them on the floor in a pocket the tub how heavy do you think it is 70 lb probably not quite that bad okay. Now it shouldn't be attached anything i've cut the silicone i removed all the fixtures let's see if we can get lucky. And just give it a yank yep it's going to be okay. So now that the tub is totally removed all we have to do is lift it out not that heavy although it is a little easier to do if you're not in the tub at the time yeah seriously yeah bugger. So here's the trick the my bear claw i'm lifting straight up we grab a hold of that. Now it's on a plywood platform. And so if we keep it level matt yeah it'll just pop right out okay. And then there we go classic he all right this is crazy. But check this out i don't know why. But every time i pull out a tub somebody has left a bunch of crap garbage in the tub area this is insulation there's nothing here to insulate the walls all closed off the installation is on the other side of that wallboard this is just somebody i mean they're not insulating in this tub to keep the heat in or there'd be like a lot of insulation. So either they were trying to insulate the tub. And they were lazy or they just had to clean up a mess. And they were lazy you can see what i'm saying. Now that the tub is gone you know all i've left is stick frame. So yeah the plywood is difficult to remove when it's tiled but,https://youtu.be/RIRVRhmc1I8?t=340,"['How heavy do you think the tub is?', 'What is the purpose of insulation in a bathtub?', 'Why would someone leave garbage in a bathtub area?', 'Can a stick frame be removed easily after tiling?', 'What is the typical weight of a bathtub?']"
465.0,603.0,Plumbing,PL34cQkzKfXWZ06_3PaDAJsb0FnlzN4JYd,How to Uninstall and Remove a Roman Tub,RIRVRhmc1I8,How to Uninstall and Remove a Roman Tub: remove the framing,283f56f8-8fa6-1d7e-3cd7-4bb6a3334b7f,Stick frame. So yeah the plywood is difficult to remove when it's tiled. But if you remove the framing first take out all these blocks. And there's nothing left supporting all the weight we're just going to peel this open like an orange [music] [music] okay. Now listen listen up  i have no ability of knowing if these handles are in the open or closed position okay. So what i want you to do he's filming this one blooper real is i want you to open it up. So small it just dribbles. And then i got you know i got a second or two to control this mess okay okay. So i got you on speaker here mac let's let's take this nice. And gentle okay yeah go [music] ahead how look yeah i got water. So hold on okay okay go again [music] open okay little little [music] more all right we got the spot okay full blast please all right full open let me know when the lines are pressurized all right yeah we're good beautiful sweet okay. So there we have it good communication a wrench. And a little patience. And you won't cause a flood in somebody's home remember if you want to learn more just subscribe to our channel auto design. And build here on youtube [music],https://youtu.be/RIRVRhmc1I8?t=465,"['What is the first step when removing plywood from a stick frame?', 'How do you handle handles that may be in an unknown position?', 'What happens when you remove all the blocks from the framing?', 'Why is it important to control the water flow during the process?', 'What is the result of successfully opening up the stick frame?']"
0.0,81.0,Toilets,PLh0KqGKtX4oVaKk4CGg2dpVf4S0ZFyldO,How To Use A (Sewer) Inspection Camera,Vyklk2SwXEo,How To Use A (Sewer) Inspection Camera: Intro,650bbe21-245e-5db2-fe89-6ac75ce1eb06,Hi i'm shannon from houseimprovements.com. And today's video i'm going to demonstrate this  inspection camera this camera was sent out to us by a company. And you know it was a gift we always tell people you can send out whatever you want i'm going to try it for a while if i like it you might get a video you might get an article in the forum whatever. And that's the case here. So they sent out this camera can be used to inspect sewers conduit ductwork pretty well anywhere that you can stick a camera with a cable on you should be able to use this wet or dry i've been playing around with it a little bit. And i can definitely see some benefits to my own renovation business. And as well to even  even folks who are flipping houses you know you could pay for this pretty quickly you know in today's age of everybody wants inspections on their sewers. And that sort of thing this this camera in canada here retails i've seen as high as 700 when you think about a two to four hundred dollar cost to have somebody come in. And do an inspection for you. And give you that recording  you know a couple flips. And you got this thing paid for. And there's going to be a million other things i think that you'll find that you'd use it for,https://youtu.be/Vyklk2SwXEo?t=0,"['What type of inspections can the camera be used for?', 'How does the camera work with wet or dry conditions?', 'Can the camera be used in sewers and conduit?', 'Is the camera suitable for renovation businesses?', 'How much does a typical inspection cost compared to purchasing the camera?']"
81.0,469.0,Toilets,PLh0KqGKtX4oVaKk4CGg2dpVf4S0ZFyldO,How To Use A (Sewer) Inspection Camera,Vyklk2SwXEo,How To Use A (Sewer) Inspection Camera: sewer camera features,9056a588-360c-5f7b-ae67-ac6f200cdab5,Other things i think that you'll find that you'd use it for. So anyways i just want to run through some of the basic features of this this unit it's all all one unit which is nice i really like that. So everything comes as you see  it's pretty compact like really it's got a good hard case. So you can throw this in the backseat of the truck. And not worry about it getting damaged really some are a little more you know the screen isn't protected that sort of thing. So they're not quite as as  robust i guess. So anyways they did send us this out  they're not paying us to do a review i'm going to give you my likes. And dislikes about it here in a few minutes. But first let's just have a look at the unit itself. So as you've seen it's in the stand it'll stand up on its own it's well well weighted well balanced. But when you're using it it's going to be used in this type of position okay. So they've got a clip here that basically keeps the spool from turning when you when you're not wanting it to turn okay your camera is in here right in here let's build just got to get it out of there that's the one thing i found a little clumsy with it once you've got it out. And started it's good to go. So you've got a color camera led lighting i've put this protector on it which this unit comes with. So when i'm pushing it through places it just keeps it up off the surface a little bit. And protects the edge of the camera it's all stainless steel it's kind of got a spring end in it. So you can get around corners. And stuff a little easier inside the box here is all your your controls. And your viewing. So there's a few different things this is like a sun shade that you could put up here if you're using it outside i haven't used it outside yet. But it comes with that. So you can help you see the screen there's some instructions there's a bag of goodies here this you could you could actually remove this protector that i put on. And put this one on with the wheels. So if you're going inside i don't know what that is about a three inch diameter pipe or bigger this would just keep it up off the bottom a little bit i haven't actually used those at all i've just put this protector on it seems to be fine  comes with another little kit with there's some caps in there. And at first i thought they were they were caps for the to protect the lens. But there's not a big enough cap that covers that lens. So not real sure maybe when you take this all unscrew it maybe they're caps for the end of the air i'm not too sure a little screwdriver for mounting these accessories. But it basically comes with all that there's a charging cord there. And then inside oops actually i can lift it out i don't know why i'm lifting the whole thing inside here is the basically the main controls. And the battery. So there's a charging port an on off switch there's a dial here to adjust the brightness of the leds all your cable connections for video. And and everything are right there. So there is a display here when you turn it on tells you that you've got power gives you a battery indicator they say that a lot i haven't used it this long. But they say it'll last about eight hours which is pretty darn good really. So i'd have to believe them i haven't ran it that long continuously okay. So that all fits in there. And i'll just turn that on. And i don't wanna cameraman doesn't want to be on tv. So i'll make sure the camera isn't facing him. So i've turned on the unit here i'm going to power up the screen it's a nine inch lel  lcd screen not led it's an lcd screen. So pretty decent quality. But you can see it's got a pretty good quality camera especially at a close-up distance you know that pegboard over there is six feet away from the camera. And it's it picks everything up quite nicely. Now the nice thing about this it comes with a memory card. So there's a card right here i forget the size of the card. But anyways there's a card there. So you can record. And take photos as well of whatever you're looking at. So that's good if you're if you're actually in the business of doing sewer inspections you can you can record whatever you're doing. And give the homeowner a copy. So that's really nice there's another menu here for adjusting your contrast. And the time. And all that kind of stuff. So i don't think i need to go through that at all that all is  really good quality down here in the corner it's a little light you might not pick up on it. But it's actually got the date. And the time. And everything right there. So that's really good if you are you know in the business. And and need to record this for somebody. So basically what you're doing is whatever you're inspecting you're just feeding this camera down that tube or the pipe or the hose or duct or whatever you're going into. And as well on the on the cable some units will actually show the distance that you've gone on the screen this one doesn't. But they do have the they do have. And it's really hard to see. But there is markings on the cable this one's in meters  40 inches in a meter basically what i found is those are hard to find when you're actually you know you got it down the drain or whatever you're scoping. And you're also. And you're trying to see where this mark is. So what i did for a lot of this one is i put some extra marks all the way around the line here. So i can quickly identify that okay this is where i need to look for the for the distance marked on the cable. So that's just something i did i don't know how long that's going to last with cleaning. And handling. And everything. But that's what i did to to make it easier to find the to find the  the distance thing. So i'm just going to turn this off feed this all back in there feeds a little easier when i'm standing the right way. But so charger yeah i think i covered all the basics of what's included with this unit. Now my,https://youtu.be/Vyklk2SwXEo?t=81,"['What is the main feature of this unit that makes it compact and easy to transport?', 'How does the camera work with the provided clip?', 'What type of screen does the unit have?', 'Can you record video or take photos with the included memory card?', 'Are there any additional accessories included with the unit?']"
469.0,646.0,Toilets,PLh0KqGKtX4oVaKk4CGg2dpVf4S0ZFyldO,How To Use A (Sewer) Inspection Camera,Vyklk2SwXEo,How To Use A (Sewer) Inspection Camera: my likes and dislikes,7e824ef1-8244-d4d1-d635-5cf1efdc7f6f,Yeah i think i covered all the basics of what's included with this unit. Now my likes. And dislikes like us like i said all these companies you want to send me out whatever i'll have a look at it. And if it makes a video or an article i'm giving my honest opinion. And i'm only giving that opinion after i've used it. So so these are my likes. And my. And my dislikes my likes i like the screen it's really good quality good size screen to be able to view whatever you're looking at i like that it has the ability to record. And take pictures that's that's awesome  it's fairly compact you know overall the unit you know considering this is a hundred. And 50 feet  what is that like 40 some meters 45 meters i just forget. So it's it's good length of coil. And it's still fairly compact. So i like that it's light i don't know what the weight is. But it basically weighs nothing  camera quality is really good. So that's all good oh yeah here's my other point it's 45 meters 150 feet. So has a good length of cable. And they they do have other models with longer. And shorter cables my dislikes right underneath here let me just close this up right underneath here this little piece of cable that comes out of the frame which comes from the camera unit or from the monitor unit. And then goes into this yellow cable i just have a little bit of fear about this piece of cable you know you got it in the truck or whatever. And that catches on something it's not well protected. So i think that could be a weak spot. So that's one of my dislikes  as i mentioned earlier the markings on the cable for the distance are very hard to find. And they're even when you find them they're pretty faint. So i think over time those maybe will wear off a little bit. And be even tougher to find  this clip which kind of keeps this from turning when you're not using it sometimes i find when you're unspooling it it wants to get caught up in here. And it jams up. And stuff i kind of wish i don't know i wish it was easier to take on. And off. And you could just set it off to the side. But i just find that it kind of gets in the way sometimes i'm just going to clip this. So those are my basic dislikes you know overall price wise for comparable unit i think you know they're pretty much on the money. And like i said for just a normal homeowner you maybe aren't going to go out. And spend seven hundred dollars for this type of thing or maybe you are i don't know. But there are some places. Now that are starting to rent these types of systems. So there's another option for you this may be renting if it's available in your area i think that's about all i can really say about the over overview of what it is why don't we take it inside. And show you how i use it,https://youtu.be/Vyklk2SwXEo?t=469,"['What is the approximate length of the cable on the unit?', 'How does the camera quality compare to other units in its class?', 'What are some common uses for a device like this?', 'Can you explain the difference between renting and buying a device like this?', 'What are some potential drawbacks to using a device with a long cable?']"
